date,window,assets_used,mean_abs_corr,h0_landscape_l1,h1_landscape_l1,beta1,total_persistence_h0,total_persistence_h1,recession,h0_landscape_l1_z,neg_h1_landscape_l1_z,neg_beta1_z,neg_total_persistence_h0_z,neg_total_persistence_h1_z,composite_z
1927-05-04,252,40,0.23475378240717623,10.972708186877288,8.651069189014038e-05,2,40.77425366640091,0.025998473167419434,False,1.8943837932852137,0.34406362440881816,-0.8058053720373068,-1.117346739436513,0.26096921402190665,0.11525290404842367
1927-05-05,252,40,0.23446823004276626,10.988889243736372,9.566694396667685e-05,2,40.804755091667175,0.027622103691101074,False,1.9022584999073613,0.328736671386152,-0.8058053720373068,-1.122932688889207,0.2329276227193673,0.10703694661727332
1927-05-06,252,40,0.2341508301215888,10.9801655528498,0.00019499025120595093,2,40.786585569381714,0.04737699031829834,False,1.8980130104444468,0.162476104137981,-0.8058053720373068,-1.1196051711689636,-0.10825742458545008,0.005364229358141489
1927-05-07,252,40,0.2343495703080482,10.97803471067547,0.000157319727097871,2,40.783425867557526,0.04305708408355713,False,1.8969760103815292,0.22553403969037997,-0.8058053720373068,-1.1190265118269354,-0.03364867380561005,0.03280589848041134
1927-05-09,252,40,0.23457531312164104,10.980558120355465,0.0001209937366120073,2,40.79119151830673,0.037267088890075684,False,1.8982040581592792,0.2863413159672538,-0.8058053720373068,-1.1204486923373103,0.06634986434155124,0.06492823481869339
1927-05-10,252,40,0.23456327456409554,10.979486710432738,9.805543669827443e-05,2,40.78798431158066,0.03352820873260498,False,1.8976826435887104,0.3247384944480151,-0.8058053720373068,-1.119861333074594,0.13092376078889664,0.08553563874274425
1927-05-11,252,40,0.23369154428989794,10.991892179980985,0.00010837898756221875,2,40.81401264667511,0.034743309020996094,False,1.9037199150755595,0.3074575613985361,-0.8058053720373068,-1.1246280927556962,0.10993786209970548,0.07813637475615957
1927-05-12,252,40,0.2338136824464977,11.001623341198231,0.0001275741315893697,2,40.83539533615112,0.038594722747802734,False,1.9084557021348338,0.2753261752911822,-0.8058053720373068,-1.1285440613221802,0.043420407488659836,0.05857057031103776
1927-05-13,252,40,0.23389656201231007,10.988063333973473,0.00010403925462298957,2,40.81327497959137,0.03478741645812988,False,1.9018565609527038,0.3147219838209956,-0.8058053720373068,-1.1244929983787377,0.10917608612452637,0.0790912520964362
1927-05-14,252,40,0.23378345869532874,10.982896309018042,0.00010323446014481874,2,40.805036306381226,0.03452408313751221,False,1.8993419658933275,0.31606915590152784,-0.8058053720373068,-1.1229841897998802,0.11372409458174439,0.08006913090788256
1927-05-16,252,40,0.23507322767358477,10.948774592339285,0.00015411101200868416,2,40.73238158226013,0.04285788536071777,False,1.8827362206302547,0.23090521394639613,-0.8058053720373068,-1.109678397926321,-0.0302083287933822,0.0335898671639282
1927-05-17,252,39,0.24063569387853584,10.582562547472332,0.00017878104036839204,2,39.51764762401581,0.04626345634460449,False,1.704514708899699,0.18960923797539425,-0.8058053720373068,-0.8872152694007089,-0.08902566949315785,0.022415527188783917
1927-05-18,252,39,0.24084164815076442,10.567076799847065,0.00017537894501984397,2,39.485002636909485,0.04586231708526611,False,1.6969783829084129,0.1953041178399897,-0.8058053720373068,-0.8812367537651971,-0.08209762582700184,0.02462854982377936
1927-05-19,252,39,0.24073065415958014,10.560682520430873,0.00017864952726398542,2,39.47494924068451,0.04623770713806152,False,1.6938665296530255,0.18982938210819622,-0.8058053720373068,-0.8793956016665531,-0.0885809570319722,0.02198279620507793
1927-05-20,252,39,0.2411210838769666,10.55809283144968,9.795078805296953e-05,2,39.47355115413666,0.02794814109802246,False,1.6926062262533708,0.3249136692746873,-0.8058053720373068,-0.8791395598351103,0.22729665706500274,0.11197432414412871
1927-05-21,252,39,0.23986042008848948,10.56752423658035,0.00012645662426535864,2,39.4966304898262,0.03742384910583496,False,1.6971961333951258,0.27719680774149386,-0.8058053720373068,-0.8833662476517656,0.06364247134868492,0.06977275855924643
1927-05-23,252,39,0.23868655866897293,10.58828604889991,0.00013008828776861492,2,39.53738605976105,0.03728079795837402,False,1.7073001199507898,0.2711176461540602,-0.8058053720373068,-0.8908301137361996,0.06611309613304962,0.06957907529287866
1927-05-24,252,39,0.23629484444181748,10.616631826223845,0.00011285462678145564,2,39.595972180366516,0.033632636070251465,False,1.7210949346125652,0.2999656409614139,-0.8058053720373068,-0.9015594191858542,0.12912020469631041,0.08856319780942566
1927-05-25,252,39,0.2362211147401415,10.61622567810014,0.0001226531896136862,2,39.5964133143425,0.03594970703125,False,1.7208972777260487,0.28356350273237874,-0.8058053720373068,-0.9016402072824823,0.08910225975156316,0.07722349217804032
1927-05-26,252,39,0.23538274712593307,10.643303629992683,7.845336473977227e-05,2,39.64797759056091,0.030191540718078613,False,1.734075089839273,0.3575510506711868,-0.8058053720373068,-0.9110835509297504,0.1885510838842033,0.1126576602855212
1927-05-27,252,39,0.23526069099205713,10.662259669495626,6.10782742107574e-05,2,39.68325489759445,0.025981783866882324,False,1.7433002752584634,0.3866357890637889,-0.8058053720373068,-0.9175441425970668,0.2612574535800825,0.13356880065359222
1927-05-28,252,39,0.23491004851340383,10.655568943484298,8.641275377385682e-05,2,39.67295044660568,0.029190540313720703,False,1.74004415268951,0.3442275662591363,-0.8058053720373068,-0.9156570130003824,0.2058392808127953,0.11372972294475052
1927-05-31,252,39,0.23220895840251754,10.688205508524678,4.5283929999584416e-05,2,39.74206084012985,0.02090930938720703,False,1.755927130982325,0.41307446394134206,-0.8058053720373068,-0.928313705647095,0.34886374957966787,0.1567492533637866
1927-06-01,252,39,0.231746231092312,10.693182232751894,4.823111227381105e-05,2,39.74477845430374,0.021582841873168945,False,1.7583491138954288,0.4081410781095932,-0.8058053720373068,-0.9288114022391313,0.337231224553284,0.1538209284563736
1927-06-02,252,39,0.2315606208592701,10.689037598889637,7.973254638571348e-05,2,39.74177449941635,0.030734896659851074,False,1.7563320778015739,0.35540978622904246,-0.8058053720373068,-0.9282612659745911,0.17916682741159137,0.11136841068606193
1927-06-03,252,39,0.2334870712500611,10.63482410526609,4.2384086444968716e-05,2,39.627694606781006,0.013930916786193848,False,1.729948426785142,0.41792860792549164,-0.8058053720373068,-0.9073689795234863,0.4693870031229389,0.18081793725455592
1927-06-04,252,39,0.23351590038059952,10.625586235920672,5.234689016475613e-05,2,39.611386716365814,0.021232128143310547,False,1.7254527061692135,0.4012515414455802,-0.8058053720373068,-0.9043823960853646,0.3432883729829515,0.15196097049501475
1927-06-06,252,39,0.23533285258023875,10.6042442814835,0.0001213597022093893,1,39.555494248867035,0.028778910636901855,False,1.7150663864498297,0.28572871405633005,0.20420363264403085,-0.8941463990619789,0.21294850362980472,0.30476016754360336
1927-06-07,252,39,0.23610577891429085,10.572642081028746,0.0001073648006020278,1,39.4958615899086,0.026389002799987793,False,1.6996867941671556,0.3091552424764611,0.20420363264403085,-0.8832254333771403,0.254224408360591,0.31680892885421963
1927-06-08,252,39,0.2361576424732111,10.562593858026304,6.122518955820055e-05,1,39.476799964904785,0.020711302757263184,False,1.6947967051632518,0.3863898626072271,0.20420363264403085,-0.8797345383508256,0.352283506052026,0.35158783362314194
