date,window,assets_used,mean_abs_corr,h0_landscape_l1,h1_landscape_l1,beta1,total_persistence_h0,total_persistence_h1,recession,h0_landscape_l1_z,neg_h1_landscape_l1_z,neg_beta1_z,neg_total_persistence_h0_z,neg_total_persistence_h1_z,composite_z
1926-09-13,60,49,0.19830140706373284,12.523484875355118,0.01091967170524999,11,48.48522996902466,0.8045682311058044,False,2.0775455572903407,-2.9433513715145105,-4.525479603530015,-1.8344637790499325,-2.784097637935453,-2.0019693669479137
1926-09-14,60,49,0.20264871262147374,12.376144982524997,0.01122093635143262,8,48.19004753232002,0.8282225728034973,False,2.018066424317967,-3.0472546415263415,-2.8791888244957202,-1.7902554797967614,-2.8976701652465096,-1.719260537349473
1926-09-15,60,49,0.20323711299870692,12.361778556929265,0.010686697495681408,7,48.15839150547981,0.8430858254432678,False,2.0122668915374495,-2.8630008142575436,-2.3304252314842886,-1.7855144825906208,-2.9690336886087394,-1.5871414650807485
1926-09-16,60,49,0.20467712987065093,12.294001415255348,0.009896519022445815,8,48.03698366880417,0.829153299331665,False,1.9849061710653755,-2.590475882100842,-2.8791888244957202,-1.76733171387526,-2.902138899375338,-1.6308458297563568
1926-09-17,60,49,0.2157012968443981,11.977934877673409,0.006644660427312488,9,47.38957580924034,0.6805095672607422,False,1.8573143610276899,-1.4689412250086675,-3.427952417507152,-1.6703720142604377,-2.188449863510566,-1.3796802318518266
1926-09-18,60,49,0.21584574549934304,11.987226304410457,0.007599162040770935,10,47.385240346193314,0.7387789487838745,False,1.861065185029124,-1.798139622917527,-3.9767160105185835,-1.669722709207184,-2.4682209520071785,-1.61034682192427
1926-09-20,60,49,0.21933229366810553,11.956210550100982,0.009129756171873282,10,47.30731749534607,0.7300492525100708,False,1.8485445421850388,-2.326026772297952,-3.9767160105185835,-1.658052513827768,-2.426306715663391,-1.7077114940245308
1926-09-21,60,49,0.21734913937499334,11.953120412282043,0.009640530938519909,9,47.32505714893341,0.7363753914833069,False,1.8472970951107592,-2.502188061604836,-3.427952417507152,-1.6607093111738156,-2.4566806571788073,-1.6400466704707704
1926-09-22,60,49,0.21803803981336858,11.907334377685615,0.010038721719099364,8,47.246485471725464,0.742325484752655,False,1.8288138887792698,-2.639520220273357,-2.8791888244957202,-1.6489419436515125,-2.485249075567821,-1.5648172350418281
1926-09-23,60,49,0.2178266036928889,11.87613704563007,0.01122524459426888,8,47.1885022521019,0.7678877711296082,False,1.8162199454413683,-3.0487405129167104,-2.8791888244957202,-1.6402580275168073,-2.6079822932063705,-1.671989942538848
1926-09-24,60,49,0.21827322372239982,11.865518442008895,0.01254547473403722,9,47.13093012571335,0.8679024577140808,False,1.8119333579827157,-3.504075151176752,-3.427952417507152,-1.6316356791805031,-3.088186767665692,-1.9679833315094766
1926-09-25,60,49,0.21550195976940897,11.942856128519683,0.01594512167697193,11,47.29299837350845,0.9492356181144714,False,1.843153541813408,-4.67658058363465,-4.525479603530015,-1.6559079959143483,-3.4786948908221644,-2.498701906417554
1926-09-27,60,49,0.2149942738312381,11.947058531807036,0.015203484395638789,9,47.284414768218994,0.9365859627723694,False,1.8448499954970021,-4.4207970402630075,-3.427952417507152,-1.6546224634973665,-3.4179595998055277,-2.2152963051152104
1926-09-28,60,49,0.21507113038159298,11.942010933147266,0.012608078626103136,8,47.2781223654747,0.8528016805648804,False,1.8428123478096796,-3.5256666295780144,-2.8791888244957202,-1.653680075370733,-3.0156828084723135,-1.8462811980214202
1926-09-29,60,49,0.21809547529204037,11.945008668912129,0.011192788997058223,8,47.27871370315552,0.779567301273346,False,1.8440224934175626,-3.037546890554763,-2.8791888244957202,-1.6537686376627347,-2.6640596836991,-1.6781083085989508
1926-09-30,60,49,0.21625903070143618,11.983207403612198,0.00881783715371487,7,47.35274678468704,0.719456136226654,False,1.8594428088322168,-2.218448912179935,-2.3304252314842886,-1.6648562777659803,-2.3754455670512993,-1.3459466359298573
