date,window,assets_used,mean_abs_corr,h0_landscape_l1,h1_landscape_l1,beta1,total_persistence_h0,total_persistence_h1,recession,h0_landscape_l1_z,neg_h1_landscape_l1_z,neg_beta1_z,neg_total_persistence_h0_z,neg_total_persistence_h1_z,composite_z
1926-09-13,60,49,0.1903780640150856,12.659885476104842,0.007400986998544745,12,48.721681118011475,0.756952702999115,False,2.1347160462029504,-1.696944774281543,-5.045645720837703,-1.870851469999773,-2.532127574783359,-1.8021706987398853
1926-09-14,60,49,0.19276688960462093,12.59554309215216,0.008342466169737328,8,48.582797318696976,0.7360245585441589,False,2.108719216886474,-2.0175509828354774,-2.860268600417218,-1.8500428612886621,-2.432204640685608,-1.4102695736680984
1926-09-15,60,49,0.19278592865316835,12.59695201344256,0.009984627410701385,8,48.57614013552666,0.8059269785881042,False,2.1092884759666757,-2.5767636615746174,-2.860268600417218,-1.849045432356036,-2.7659587834075334,-1.5885496003577457
1926-09-16,60,49,0.19291777958387707,12.56725887024032,0.010313343567746713,8,48.52794128656387,0.931749701499939,False,2.097291289535628,-2.6887028781026108,-2.860268600417218,-1.8418239206077769,-3.366708442632173,-1.73204251044483
1926-09-17,60,49,0.20488413173905143,12.259916891060648,0.009679711000408986,8,47.896620720624924,0.7948024272918701,False,1.9731131586724953,-2.472929081670008,-2.860268600417218,-1.7472347554730274,-2.7128438114408038,-1.5640326180657123
1926-09-18,60,49,0.20567529846731858,12.244073262816837,0.008092381651687575,8,47.842527002096176,0.8091083765029907,False,1.9667117157369807,-1.9323885580009414,-2.860268600417218,-1.7391300303132213,-2.7811485970516494,-1.46924481400921
1926-09-20,60,49,0.2087509413599235,12.142641802840787,0.006013464639003985,8,47.63485515117645,0.6794298887252808,False,1.9257294550508113,-1.224445438568489,-2.860268600417218,-1.7080150816480064,-2.16198931057035,-1.2057977952306504
1926-09-21,60,49,0.20643231778127397,12.236784456858764,0.00738850607968633,8,47.83397555351257,0.6840112805366516,False,1.9637667542237067,-1.6926945898941421,-2.860268600417218,-1.7378487883802698,-2.1838634959778944,-1.3021817440891634
1926-09-22,60,49,0.2073362670124036,12.248246886426099,0.007607833897904648,7,47.85478228330612,0.6671052575111389,False,1.9683980222418964,-1.7673832950519088,-2.3139243203120974,-1.7409662081295043,-2.103144470539721,-1.191404054358267
1926-09-23,60,49,0.20657109865571924,12.217766244755941,0.008301792524403773,6,47.79639685153961,0.6858300566673279,False,1.9560826557559652,-2.0037002003461093,-1.7675800402069763,-1.732218466419851,-2.192547373702233,-1.1479926849838409
1926-09-24,60,49,0.20865890394020528,12.144465129827406,0.010260553001057993,6,47.627921521663666,0.7784826159477234,False,1.9264661501737976,-2.6707258649605725,-1.7675800402069763,-1.7069762334584297,-2.6349236959265623,-1.3707479368757487
1926-09-25,60,49,0.20699936263872104,12.175790413708619,0.01130217648890497,5,47.693311393260956,0.7909161448478699,False,1.9391227850126458,-3.025434675731526,-1.221235760101855,-1.7167734326886768,-2.6942884758078294,-1.3437219118634485
1926-09-27,60,49,0.20693276299178673,12.181260969162686,0.009305044287757802,6,47.68148094415665,0.7150647044181824,False,1.9413331024996432,-2.3453421122606852,-1.7675800402069763,-1.7150009063932892,-2.3321303064780925,-1.2437440525678798
1926-09-28,60,49,0.20689116126822457,12.164300862798918,0.0077184772002691915,4,47.65011543035507,0.6296536922454834,False,1.934480558915737,-1.8050611648958577,-0.6748914799967342,-1.7103014907167209,-1.9243292728545047,-0.8360205699096162
1926-09-29,60,49,0.20995042019232407,12.144946922435158,0.00745717687585401,5,47.61097025871277,0.6223047375679016,False,1.926660813153629,-1.7160793702178658,-1.221235760101855,-1.7044364685639974,-1.8892411590699372,-0.9208663889600054
1926-09-30,60,49,0.2065063526083118,12.215617651865585,0.007718209577391555,6,47.740486443042755,0.6911222338676453,False,1.95521454053844,-1.8049700300532112,-1.7675800402069763,-1.723841551192648,-2.2178152551792123,-1.1117984672187216
1926-10-01,60,49,0.20463138426032992,12.212828430201043,0.0060012092695709285,7,47.722370624542236,0.6139522194862366,False,1.9540875863430178,-1.2202720615585836,-2.3139243203120974,-1.7211273038828867,-1.8493614594806673,-1.0301195117782433
1926-10-02,60,49,0.19887844750371705,12.305947534684133,0.0057721004434165835,7,47.87959760427475,0.5970401167869568,False,1.9917113316355508,-1.1422525850293872,-2.3139243203120974,-1.744684224965345,-1.7686134062018997,-0.9955526409746357
1926-10-04,60,49,0.212756856733292,11.86797095659631,0.007290916426535787,6,46.91876754164696,0.6556682586669922,False,1.814751734466489,-1.6594619389252883,-1.7675800402069763,-1.600725484566698,-2.0485376952358023,-1.0523106848936554
1926-10-05,60,49,0.22426407670079845,11.638290657221653,0.008301713022403234,6,46.4376375079155,0.6772415637969971,False,1.721951947243943,-2.003673127166219,-1.7675800402069763,-1.5286389873618633,-2.151540995476578,-1.145896240593539
1926-10-06,60,49,0.22935572266167062,11.48924976418093,0.006609302365368386,5,46.168148458004,0.5991595387458801,False,1.6617336211650653,-1.427348784928354,-1.221235760101855,-1.4882621239752354,-1.778732739102274,-0.8507691573885307
1926-10-07,60,49,0.22881433360010645,11.446008954505437,0.006737111649102623,4,46.10337805747986,0.5897702574729919,False,1.6442626497837949,-1.4708722649264536,-0.6748914799967342,-1.4785577385305608,-1.7339029389317253,-0.7427923545203358
1926-10-08,60,49,0.2241544313340418,11.549101229133095,0.01065538672687083,7,46.369632840156555,0.7749797105789185,False,1.6859159442795897,-2.8051803996070794,-2.3139243203120974,-1.5184500198299449,-2.6181988217710392,-1.5139675234481142
1926-10-09,60,49,0.22985968120345818,11.421824014315163,0.010010487228886866,4,46.0439949631691,0.687911331653595,False,1.6344909919195458,-2.5855698237458307,-0.6748914799967342,-1.4696605195628578,-2.202484571132214,-1.0596230805036182
1926-10-11,60,49,0.23712268086970534,11.16379723388595,0.00877410140368795,5,45.55717444419861,0.599315881729126,False,1.5302381222274417,-2.1645377033806654,-1.221235760101855,-1.3967214313337297,-1.7794792099442134,-1.0063471965066042
1926-10-13,60,49,0.23819108873430667,11.131606112711587,0.009106697580129719,4,45.50370681285858,0.6637260913848877,False,1.5172316553969407,-2.2777982006611928,-0.6748914799967342,-1.388710511235374,-2.0870103983162855,-0.9822357869625293
1926-10-14,60,49,0.2436464944147184,10.991485320061901,0.009142738007524187,4,45.20189023017883,0.6339633464813232,False,1.4606173973227887,-2.290071212253119,-0.6748914799967342,-1.34349009530129,-1.9449060276221708,-0.958548283570105
1926-10-15,60,49,0.2638330834555226,10.567982366761418,0.00519109204902346,2,44.14527761936188,0.43694740533828735,False,1.2895057083298356,-0.9443991389160425,0.41779708021350803,-1.1851804977367324,-1.0042392166961776,-0.28530321296112177
1926-10-16,60,49,0.26616893598924274,10.565015345785874,0.0047089638641262255,2,44.12370893359184,0.4358007311820984,False,1.2883069162873093,-0.7802178228269221,0.41779708021350803,-1.1819489160488983,-0.9987643382908284,-0.2509654161331663
1926-10-18,60,49,0.2698691349895238,10.534542648667175,0.004705170465724606,2,44.02665305137634,0.4315307140350342,False,1.275994759709616,-0.7789260395179646,0.41779708021350803,-1.1674072784633607,-0.9783768336603679,-0.24618366234371383
1926-10-19,60,49,0.271849351624374,10.411791037017888,0.005037692978617336,2,43.74493843317032,0.431053102016449,False,1.2263983273064312,-0.8921614518131961,0.41779708021350803,-1.1251986890714867,-0.9760964406537112,-0.2698522348036909
1926-10-20,60,49,0.2704322607473794,10.431174407761258,0.00517141479629224,3,43.81895408034325,0.4490542411804199,False,1.2342299640882444,-0.9376983540384303,-0.12854719989161303,-1.136288266460088,-1.0620441770255307,-0.4060696066654835
1926-10-21,60,49,0.2860082945282897,10.11550987452856,0.00552779006773374,3,43.06439346075058,0.4825899004936218,False,1.1066891972159638,-1.0590564553063626,-0.12854719989161303,-1.0232343554969976,-1.222162599501545,-0.46526228259611085
1926-10-22,60,49,0.27774962308054224,10.31689460283104,0.0068244849202283575,5,43.4851713180542,0.5688471794128418,False,1.1880564715848272,-1.5006258845939955,-1.221235760101855,-1.086278438609264,-1.6340041947011357,-0.8508175612842847
1926-10-23,60,49,0.28181461066470154,10.249576920607726,0.0036506770336171,3,43.34471696615219,0.35577642917633057,False,1.1608575058762003,-0.41983456776000033,-0.12854719989161303,-1.0652345179725362,-0.6166825406067884,-0.21388826407094755
1926-10-25,60,49,0.2824889207229799,10.269182327246137,0.006299728953518269,4,43.36730968952179,0.44796812534332275,False,1.168778853808128,-1.321928334981863,-0.6748914799967342,-1.0686195286263114,-1.0568584386794306,-0.5907037856952422
1926-10-26,60,49,0.2844323963710301,10.191092258572532,0.007105140672864607,3,43.16610813140869,0.4275994300842285,False,1.13722742437846,-1.596198871777111,-0.12854719989161303,-1.0384740075827767,-0.9596066350896639,-0.5171198579925409
1926-10-27,60,49,0.2851134850329466,10.139064796870352,0.004854088825759106,2,43.06443667411804,0.35023927688598633,False,1.116206303329607,-0.8296378898228978,0.41779708021350803,-1.0232408300466502,-0.5902450079058779,-0.18182406884646216
1926-10-28,60,49,0.28483471803161764,10.121131308106165,0.004604598677743432,2,42.99349504709244,0.345497190952301,False,1.1089604753417228,-0.7446778685347547,0.41779708021350803,-1.0126118253290983,-0.5676035768293021,-0.15962714302758485
1926-10-29,60,49,0.28380433311128866,10.207398879722156,0.003547202828722895,2,43.18357461690903,0.3173970580101013,False,1.1438159344819554,-0.38459802346954985,0.41779708021350803,-1.0410909669698953,-0.43343746677760386,-0.05950268850431713
1926-10-30,60,49,0.285054015086412,10.164284324121862,0.003869331682825994,2,43.07800751924515,0.3356720805168152,False,1.1263959746647862,-0.49429403559586843,0.41779708021350803,-1.025274115480393,-0.5206928789095117,-0.09921359502149578
1926-11-01,60,49,0.285900701046594,10.160804085031307,0.0035431943933206256,2,43.084258675575256,0.26658886671066284,False,1.1249898225134418,-0.3832330126271675,0.41779708021350803,-1.0262107104375244,-0.19085009541427905,-0.01150138315040422
1926-11-03,60,49,0.2855176695358967,10.26869899768308,0.002942858237579671,3,43.31558394432068,0.2721695899963379,False,1.1685835698384879,-0.17879779553559264,-0.12854719989161303,-1.0608695909266437,-0.21749566097277925,-0.08342533549762814
1926-11-04,60,49,0.28741267437258755,10.229413212160367,0.0021097655215136513,2,43.239564418792725,0.2643383741378784,False,1.1527105822670487,0.10489907768731013,0.41779708021350803,-1.0494797775076328,-0.18010495642110075,0.08916440124782668
1926-11-05,60,49,0.289186533945211,10.183118949440804,0.0013676129133228798,2,43.18864583969116,0.19674938917160034,False,1.1340058969209525,0.357627700009413,0.41779708021350803,-1.041850775465063,0.14260352378149774,0.20203668509206169
1926-11-06,60,49,0.2892845413141976,10.194856798291312,0.0013903540174471374,2,43.23100405931473,0.18953430652618408,False,1.1387484450573984,0.3498835678026718,0.41779708021350803,-1.0481972004778908,0.1770524558996544,0.2070568696990684
1926-11-08,60,49,0.2880087121419833,10.259694753542231,0.0015290256378737155,3,43.357367634773254,0.2284015417098999,False,1.164945504481356,0.3026610866056861,-0.12854719989161303,-1.0671299356855377,-0.008521959843855023,0.052681499133207244
1926-11-09,60,49,0.28742542714477537,10.24027547336452,0.0013057401205740504,2,43.39607125520706,0.23079389333724976,False,1.1570993588893606,0.37869752513440014,0.41779708021350803,-1.0729288013364313,-0.019944415117557856,0.17214414955665594
1926-11-10,60,49,0.29153532933829907,10.12014880934337,0.0017783417459558137,3,43.14864945411682,0.22426950931549072,False,1.1085635075722535,0.21776033193219368,-0.12854719989161303,-1.0358582180798024,0.011206726639792861,0.03462502963456494
1926-11-11,60,49,0.29429437496919775,10.074133704963561,0.0014729929736647662,3,43.047724068164825,0.19073444604873657,False,1.0899716130689123,0.3217421460458553,-0.12854719989161303,-1.0207368225271272,0.17132230324908243,0.08675040798902199
1926-11-12,60,49,0.29559700048449383,10.069453059150248,0.0022768362779315154,4,43.0247802734375,0.25285571813583374,False,1.0880804498445429,0.048005708811693644,-0.6748914799967342,-1.0172992117389326,-0.12528018772605554,-0.13627694416109715
1926-11-13,60,49,0.2943338399455771,10.022991790668149,0.0012096081613437448,2,42.89969754219055,0.16047483682632446,False,1.0693082876653421,0.41143378092500776,0.41779708021350803,-0.99855838218299,0.3157989884450678,0.24315595101318715
