date,window,assets_used,mean_abs_corr,h0_landscape_l1,h1_landscape_l1,beta1,total_persistence_h0,total_persistence_h1,recession,h0_landscape_l1_z,neg_h1_landscape_l1_z,neg_beta1_z,neg_total_persistence_h0_z,neg_total_persistence_h1_z,composite_z
1926-09-13,60,49,0.19361772895224233,12.59141055264424,0.006357005005800609,7,48.6285834312439,0.5734626650810242,False,2.106631886694605,-1.3675172398717657,-2.2781553466518845,-1.8568228915791725,-1.6761878782682011,-1.0144102939352837
1926-09-14,60,49,0.1968934311498539,12.567631435909762,0.008224443714849095,7,48.55393674969673,0.6277359127998352,False,2.097024187765063,-2.0091074794986254,-2.2781553466518845,-1.8456377709398153,-1.9363138841178618,-1.194438058688625
1926-09-15,60,49,0.19725767350650483,12.569330627432771,0.007291794074155256,9,48.55038586258888,0.6197492480278015,False,2.0977107280078733,-1.688679878013618,-3.3557508769994806,-1.8451057030721643,-1.8980346343118981,-1.3379720728778577
1926-09-16,60,49,0.19887875784367218,12.57263782565921,0.0072238048733961335,8,48.54322266578674,0.634333610534668,False,2.099046966238029,-1.6653210350188137,-2.8169531118256823,-1.844032363725595,-1.967935960033738,-1.23903910087316
1926-09-17,60,49,0.21100791691055826,12.265683190666703,0.004991655390192307,6,47.914396077394485,0.48256897926330566,False,1.9750252142543037,-0.8984282235586594,-1.7393575814780862,-1.7498084664722569,-1.2405439387122836,-0.7306225991933964
1926-09-18,60,49,0.21206384254657465,12.213384839392782,0.005948188237082874,8,47.79814627766609,0.6326615810394287,False,1.9538946222663043,-1.2270613055837079,-2.8169531118256823,-1.732389500118855,-1.9599220973566265,-1.1564862785237136
1926-09-20,60,49,0.2154971988335631,12.11763864109458,0.007013614290990233,10,47.60045808553696,0.6362847089767456,False,1.9152093902970457,-1.59310649567159,-3.894548642173279,-1.7027677375419925,-1.9772873710159344,-1.4505001712211498
1926-09-21,60,49,0.21292162242617457,12.149751889201248,0.007198944161150855,9,47.68873155117035,0.6445021033287048,False,1.9281844062702505,-1.6567797156976192,-3.3557508769994806,-1.7159947068043806,-2.0166724835918646,-1.363402675364619
1926-09-22,60,49,0.21377387216069413,12.154532843633122,0.008531670414233083,7,47.69397222995758,0.7118201851844788,False,1.9301161000034626,-2.114660422533622,-2.2781553466518845,-1.7167799744579773,-2.3393210165362754,-1.3037601320352592
1926-09-23,60,49,0.21262722855797356,12.117781349613612,0.008926586762194155,8,47.6284658908844,0.7256758809089661,False,1.9152670501546785,-2.2503406315242613,-2.8169531118256823,-1.7069644503115593,-2.4057299185012466,-1.452944212401614
1926-09-24,60,49,0.21378905786237926,12.114285504839224,0.011624479347262628,9,47.580826818943024,0.7421603798866272,False,1.9138545912954292,-3.1772473844765843,-3.3557508769994806,-1.6998261722827548,-2.484738399801428,-1.7607416484529637
